customer_id,name,gender,age,country,signup_date,customer_tier,months_since_signup,churned,CLV,next_purchase_prob,total_spent,weekly_visits,session_time_minutes,page_views,app_opens,num_promotions_responded,high_spender,high_engagement
190,Jessica Gross,M,38,USA,2022-07-03,Silver,18,False,114.0291672488599,0.5054344925137224,972.79,8,23.37,32.0,8,0,False,False
191,Debra Morton,F,18,USA,2023-10-22,Bronze,2,False,126.45784228839668,0.3829530689403291,503.12,5,16.73,20.0,5,1,False,False
192,Karen Graham,M,34,Asia,2022-01-11,Silver,24,False,199.05296487972475,0.6691905399494855,642.41,5,14.87,20.0,4,1,False,False
193,Debra Christian,M,28,Other,2019-04-16,Bronze,57,True,55.69217140359807,0.587516051809604,284.85,5,11.59,20.0,5,0,False,False
194,Angelica Keith,F,45,EU,2021-07-02,Silver,30,False,164.11152486279474,0.4791649219067109,765.46,5,10.93,15.0,4,1,False,False
195,John Bishop,M,29,USA,2020-11-01,Bronze,38,True,127.63277005425172,0.4777893852280876,432.24,6,16.61,18.0,6,0,False,False
196,Allen Rosales,F,44,USA,2020-09-08,Bronze,40,False,93.16515799883793,0.3892782111341326,564.75,6,12.81,12.0,5,0,False,False
197,Daniel Salinas,F,27,Asia,2022-11-12,Silver,13,False,195.58030592096463,0.4065766249451745,887.5699999999999,5,12.93,15.0,5,0,False,False
198,Spencer Haynes,F,42,Asia,2022-03-19,Silver,21,False,173.02042708681,0.7185282205534466,1210.51,7,11.8,14.0,8,1,False,False
199,Adam Vaughan,M,53,Asia,2019-11-18,Gold,50,False,218.03640797886493,0.4462516958770161,844.91,9,17.22,27.0,6,1,False,False
200,Nathan Freeman,M,22,Asia,2023-03-18,Silver,9,False,142.66025907889582,0.9145870824298428,707.46,3,8.39,6.0,2,0,False,False
201,Melissa Brewer,F,35,EU,2019-11-21,Silver,50,True,152.76329768046497,0.3260529926918265,451.05,13,14.48,26.0,15,1,False,False
202,Ricky Davis II,M,60,USA,2020-10-22,Silver,38,True,136.57758008981847,0.5553162412153868,269.46,6,19.52,12.0,6,0,False,False
203,Elizabeth Perkins,M,33,USA,2021-11-11,Bronze,26,True,105.9291432635213,0.5339310180361801,333.97,8,11.04,32.0,6,0,False,False
204,Joseph Coleman,M,33,Asia,2022-04-18,Bronze,20,False,105.05607867557516,0.5054379618283517,351.18,1,25.44,3.0,1,0,False,False
205,Erin Warner,M,40,EU,2020-08-06,Bronze,41,True,91.3142471579034,0.2611883398993401,333.04,2,10.57,8.0,2,0,False,False
206,David Martinez,M,33,USA,2019-12-01,Bronze,49,True,61.05931271859113,0.2943159511536914,180.82999999999998,5,15.15,10.0,4,1,False,False
207,Bryan Herrera,F,18,USA,2023-11-09,Bronze,1,False,96.1002380727935,0.5293358719791585,382.12,5,14.15,15.0,3,0,False,False
208,Cathy Robinson,M,44,EU,2021-12-20,Gold,24,False,159.28506973922697,0.34639054285603,1222.88,16,17.25,48.0,19,0,False,False
209,Dr. William Warren,M,18,USA,2023-05-16,Gold,7,False,155.16510927669316,0.6813575270999568,551.55,16,16.74,48.0,13,1,False,False
210,Brian Lee,F,28,USA,2019-10-05,Gold,51,False,172.40007429626036,0.4664037602450326,884.02,17,10.28,68.0,21,1,False,False
211,Christopher Smith,F,45,EU,2019-01-19,Platinum,60,True,349.6129426744102,0.538251002169797,1727.76,22,17.29,44.0,25,1,False,False
212,Denise Mccann,M,29,EU,2020-12-22,Bronze,36,True,77.77737529992686,0.4939320873866412,471.54,6,15.48,12.0,5,1,False,False
213,Melissa Martinez,M,26,EU,2021-04-17,Bronze,32,True,82.25175567731193,0.4897704157984612,370.07,5,11.82,20.0,5,1,False,False
214,Katherine Salas,F,41,USA,2019-12-23,Silver,49,False,171.2032139580519,0.7281166737541767,232.63,6,15.21,18.0,5,0,False,False
215,Julie Alexander,F,24,Asia,2020-11-08,Gold,38,True,169.37413239390975,0.6626505084564428,677.86,18,22.67,36.0,14,1,False,False
216,Anthony Everett,F,20,USA,2019-12-19,Bronze,49,False,77.45599991046082,0.5231479240108984,523.25,3,10.67,6.0,3,0,False,False
217,Rodney Morales,F,35,USA,2020-05-18,Silver,44,False,174.2650928866089,0.6012433880694279,872.1300000000001,6,15.23,12.0,7,0,False,False
218,Mark Brown,M,31,Asia,2023-07-12,Bronze,5,False,97.41068957686544,0.6759671279890775,380.53999999999996,9,12.06,27.0,10,0,False,False
219,Justin Torres,F,20,EU,2020-04-16,Bronze,45,True,101.30679855427628,0.4103261482423225,829.5699999999999,1,20.89,4.0,1,1,False,False
220,Bailey Duran DDS,M,39,Asia,2023-09-14,Bronze,3,False,95.52264418057676,0.2667557263672933,389.66,7,13.82,28.0,7,1,False,False
221,Courtney Mills,F,37,EU,2022-12-04,Bronze,13,False,108.46617221291204,0.582953087762834,633.5,3,21.61,12.0,3,1,False,False
222,Jeremy Dalton,F,29,EU,2019-10-08,Gold,51,True,227.4189184593617,0.6868968928838056,789.91,13,18.84,39.0,13,0,False,False
223,Elizabeth Oliver DDS,F,30,USA,2022-08-27,Bronze,16,False,97.5402685117385,0.2427975099781505,517.55,1,24.16,4.0,1,1,False,False
224,Theresa Clark,M,37,USA,2021-07-24,Platinum,29,True,210.11121523550605,0.4090527012443614,1288.74,25,20.67,75.0,19,1,False,True
225,Matthew Moore,M,44,USA,2022-11-12,Bronze,13,False,105.9496275906734,0.4637882363240121,464.11,2,18.97,8.0,1,1,False,False
226,Benjamin Smith,F,30,USA,2020-11-11,Gold,38,True,186.3997501238608,0.3526270479548166,992.11,16,12.58,32.0,16,1,False,False
227,Kirk Carter,F,39,Other,2020-09-13,Silver,40,True,175.71854331115375,0.4783071672547104,638.59,6,19.54,24.0,6,1,False,False
228,Michael Warner,F,38,USA,2021-12-08,Silver,25,False,123.13167386622804,0.3329769913761073,665.1700000000001,10,23.65,40.0,10,0,False,False
229,Michael Bradshaw,M,41,Asia,2021-01-18,Bronze,35,True,93.71210689318352,0.4521369361012905,315.52,4,10.6,20.0,4,1,False,False
230,Lori Guerrero,M,33,EU,2019-09-13,Silver,52,True,105.5439944765057,0.604905069082568,883.57,5,13.13,20.0,5,0,False,False
231,Jessica Stephens,F,23,Asia,2020-01-04,Gold,48,True,231.32622161632705,0.1895768554767431,871.08,12,14.73,48.0,14,1,False,False
232,Susan Serrano,M,28,EU,2021-08-26,Bronze,28,True,124.50699584186766,0.3423349494439129,312.87,7,6.68,21.0,7,1,False,False
233,Christopher Parker,F,36,EU,2022-10-01,Bronze,15,False,90.24004488430704,0.7101037855963284,216.19,7,2.74,14.0,8,1,False,False
234,Laura Roberts,M,51,EU,2020-08-27,Bronze,40,False,96.1183637272623,0.376351837278053,256.38,4,9.84,8.0,4,0,False,False
235,Michael Lyons,F,28,USA,2021-12-23,Bronze,24,False,83.80641709533052,0.1102130664808629,262.79,4,14.99,12.0,3,0,False,False
236,Kathryn Snyder,F,41,Asia,2019-11-10,Bronze,50,True,85.73491406650443,0.5256770219861863,537.41,3,13.02,6.0,2,0,False,False
237,Andrew Reynolds,F,29,USA,2023-11-06,Silver,1,False,170.80682121397132,0.4887870751398869,349.85,10,9.53,20.0,12,1,False,False
238,David Davis,M,34,USA,2020-08-11,Bronze,41,True,89.91696733595556,0.5222202197536882,214.09,1,17.63,3.0,1,0,False,False
239,Sara Johnston,F,48,EU,2020-01-07,Silver,48,True,164.254498136003,0.5086080054357883,509.61,5,18.67,10.0,4,0,False,False
240,Yvonne Chambers,M,40,USA,2020-11-10,Gold,38,True,199.390798386215,0.6909372552079306,617.0799999999999,16,20.76,64.0,19,1,False,False
241,Andrew Avila,F,20,Other,2020-12-12,Silver,37,True,172.51686957577166,0.3945407305987691,421.74,7,16.69,14.0,5,1,False,False
242,Matthew Moon,M,27,Other,2023-05-21,Bronze,7,False,92.15203270669468,0.4859291286711141,484.71999999999997,5,16.82,15.0,4,1,False,False
243,Kevin Walters,M,45,Other,2023-04-22,Silver,8,False,182.55928743547497,0.435096808648873,522.12,9,19.84,36.0,6,0,False,False
244,Brandon Bailey MD,M,34,USA,2019-10-28,Bronze,50,True,137.50901353611957,0.6014543949376575,507.35,3,11.85,12.0,2,0,False,False
245,Shannon Rivera,M,21,USA,2020-11-06,Bronze,38,True,65.99300357291477,0.6166314586672943,684.3,6,18.26,24.0,4,0,False,False
246,Donna Landry,F,24,Other,2021-08-06,Bronze,29,True,98.1566133937826,0.5558605321455138,555.0600000000001,3,6.63,12.0,3,1,False,False
247,Krista Gibson,M,40,EU,2022-12-25,Gold,12,False,196.2887145158801,0.8230703878738354,291.03000000000003,7,24.26,21.0,7,1,False,False
248,Frank Cordova,F,42,Other,2020-10-04,Silver,39,True,128.52861159011113,0.5829956916816017,550.14,6,21.33,18.0,4,1,False,False
249,Jose Travis,Other,33,Other,2023-08-02,Bronze,5,False,108.15015508294044,0.6882498552108112,470.67,3,19.83,12.0,3,1,False,False
250,Kimberly Gutierrez,M,57,Asia,2019-01-25,Bronze,60,False,122.4119446283797,0.3671941969894241,326.72,4,17.67,8.0,4,1,False,False
251,Isaiah Avila,F,41,USA,2020-11-26,Bronze,37,True,60.51961463503722,0.3952684629444868,343.96000000000004,2,15.32,6.0,2,1,False,False
252,Olivia Harris,M,30,USA,2019-11-07,Platinum,50,False,177.01894589769697,0.7970505162394301,236.33999999999997,26,21.03,78.0,31,0,False,True
253,Tanya Kim,M,24,Asia,2021-02-21,Platinum,34,True,399.44571354474544,0.296910742453178,1246.23,25,9.24,100.0,27,1,False,True
254,Barbara Dudley,M,23,USA,2021-09-22,Bronze,27,True,95.2079382490289,0.6151774213703972,613.05,4,23.01,16.0,3,0,False,False
255,Cynthia Moore,F,36,USA,2021-11-27,Bronze,25,True,101.7891429478461,0.6930033429550784,384.51,3,21.89,9.0,2,1,False,False
256,Kristen Davis,M,28,EU,2021-11-07,Silver,26,True,117.94587733998358,0.6763320874388463,973.29,5,25.51,10.0,4,0,False,False
257,Susan Murray MD,F,49,Other,2022-07-21,Bronze,17,False,100.88663520762562,0.2607011031052095,294.22,6,17.99,18.0,6,1,False,False
258,Kathleen Moran,F,47,EU,2019-11-21,Bronze,50,True,127.3775087908085,0.4473786460911182,404.8,4,10.23,12.0,4,1,False,False
259,Denise Davenport,F,39,EU,2020-10-22,Silver,38,False,164.89273053145337,0.5933291051860148,290.83000000000004,10,23.55,30.0,7,0,False,False
260,Mrs. Kristen Reyes,M,21,USA,2022-01-24,Bronze,23,False,103.8548873134359,0.6113020477137268,494.35,3,16.3,6.0,3,0,False,False
261,Katie Suarez,F,26,EU,2020-10-02,Silver,39,True,96.9000617111856,0.4986487241405545,636.08,11,14.3,22.0,9,0,False,False
262,Desiree Tyler,F,45,Other,2023-03-27,Bronze,9,False,114.85384888933064,0.395583761522876,244.97,5,11.77,10.0,6,1,False,False
263,Timothy Romero,F,27,USA,2022-06-10,Silver,19,False,150.287606543297,0.4589770731809952,411.95,7,19.31,21.0,5,1,False,False
264,Diane Evans,F,44,EU,2022-04-25,Silver,20,False,131.76010349424945,0.4072652508382258,678.97,13,12.19,39.0,9,0,False,False
265,Yvonne Burns,F,37,Asia,2023-04-14,Silver,8,False,169.27525518067387,0.3135913723454934,662.23,10,14.14,20.0,11,1,False,False
266,Joshua Reed,M,33,Asia,2022-04-26,Silver,20,False,124.56432399367272,0.4551387324578726,219.39000000000001,8,18.37,24.0,10,1,False,False
267,Kimberly Gibson,M,25,EU,2019-11-05,Bronze,50,True,111.21546550021728,0.7773944421053329,599.09,4,9.74,8.0,4,1,False,False
268,Colin Terry,M,32,Asia,2021-03-20,Bronze,33,True,124.33771747664514,0.4581696541587369,534.18,3,13.17,9.0,2,0,False,False
269,Cynthia Rowe,M,34,USA,2020-06-08,Bronze,43,True,103.08428916136327,0.2730822529425037,158.29,7,21.41,21.0,8,1,False,False
270,Patrick Thornton,M,43,USA,2023-05-20,Bronze,7,False,91.52010811169502,0.446198608544082,284.12,1,22.01,3.0,1,0,False,False
271,Jasmin Alvarado,M,24,Asia,2021-11-18,Bronze,25,True,88.55697057090046,0.7592059452514731,401.51,4,15.99,8.0,4,0,False,False
272,Veronica Simpson,M,30,Asia,2022-04-21,Silver,20,False,161.48056031213278,0.261060734448841,675.6700000000001,15,20.26,60.0,15,1,False,False
273,Jonathan Lawrence,F,33,Asia,2019-01-05,Bronze,60,True,91.35942881514724,0.4998592093921193,421.35,2,10.89,6.0,1,1,False,False
274,Shelly Alexander,M,39,Other,2022-06-04,Bronze,19,False,147.32979805681174,0.6106611396085082,259.44,1,14.2,2.0,1,1,False,False
275,Joyce Bowen,F,23,EU,2023-07-19,Gold,5,False,143.3953492545368,0.3288567297013259,316.75,10,17.1,30.0,9,0,False,False
276,Matthew Moore,M,19,EU,2022-08-11,Silver,16,False,146.10713599245298,0.5286192044252891,708.85,9,25.8,27.0,10,0,False,False
277,Wayne Morgan,F,39,Asia,2019-11-05,Bronze,50,True,105.45142758877276,0.3630103548498616,301.24,3,12.01,12.0,3,1,False,False
278,Marie Christian,F,18,EU,2022-01-16,Bronze,23,False,103.07034630233836,0.31613658280151,520.02,12,15.57,24.0,8,0,False,False
279,Shannon James,M,45,Asia,2022-01-09,Bronze,24,False,88.78493214007494,0.5934001890251499,402.21000000000004,5,18.93,20.0,4,0,False,False
280,Nathan Malone,M,31,Asia,2022-05-25,Bronze,19,False,124.64525085094373,0.7734581986119438,341.16,7,27.79,21.0,4,1,False,False
281,Amanda Jones,M,18,Asia,2022-12-25,Gold,12,False,226.6741160257203,0.4419448747180324,427.1,18,10.65,72.0,22,1,False,False
282,Tammie Bright,M,28,USA,2019-04-06,Bronze,57,True,114.7957382603404,0.5871130867887611,395.65999999999997,7,17.27,14.0,6,0,False,False
283,Jessica Garcia,F,36,USA,2020-12-08,Silver,37,True,129.9622279086534,0.57256144110165,474.54999999999995,4,21.76,8.0,3,1,False,False
284,Shelia Wallace,F,27,USA,2021-11-01,Platinum,26,True,275.83575386941794,0.5260993625838144,2001.8,17,27.0,34.0,15,0,True,False
285,Stephanie Williams,M,33,EU,2023-09-01,Silver,4,False,164.6474855861697,0.3966895157039762,563.74,5,9.34,15.0,6,0,False,False
286,Elaine Brooks,M,40,USA,2020-11-23,Bronze,37,True,77.98989186383707,0.3480045458834495,438.84000000000003,3,23.3,12.0,2,0,False,False
287,Joseph Knight,M,30,EU,2019-09-28,Silver,51,True,169.96698005209774,0.3804222811649649,366.14,8,12.98,20.0,8,0,False,False
288,Carolyn Miller,M,23,EU,2023-10-05,Gold,2,False,195.9619801942316,0.4731881183337243,598.37,10,19.07,30.0,11,0,False,False
289,Lisa Allen,F,30,USA,2023-11-18,Silver,1,False,181.9378684055632,0.4371064596834529,542.98,4,9.13,16.0,3,1,False,False
290,Briana Murray,M,47,EU,2022-10-04,Gold,15,False,182.89521742687964,0.327636047987436,862.1,5,27.44,10.0,4,0,False,False
291,David Smith,F,49,USA,2021-02-16,Silver,34,True,204.42532170981792,0.4692259656924695,622.9200000000001,12,14.03,48.0,11,0,False,False
292,Stephanie Byrd,M,18,USA,2021-11-20,Gold,25,True,216.42012212674095,0.404644169768564,632.91,8,14.0,32.0,9,0,False,False
293,Jeremy Reed,M,43,Asia,2019-11-22,Platinum,50,True,331.22591939258973,0.5835442071150018,878.9,16,22.33,48.0,19,0,False,False
294,Margaret Coleman,F,35,USA,2020-06-24,Silver,42,False,129.22286072124277,0.4413584381449361,665.0699999999999,8,19.32,16.0,10,0,False,False
295,Ryan Gonzalez,M,42,USA,2022-12-19,Silver,12,False,157.60020928575074,0.6265626208328029,632.22,5,13.64,15.0,5,0,False,False
296,John Young,F,27,EU,2021-03-28,Silver,33,True,133.5230060385656,0.5344581443980884,773.55,7,14.71,21.0,5,0,False,False
297,Laura Haney,F,18,Asia,2022-12-28,Silver,12,False,103.78949904542904,0.4255014584895796,560.59,7,15.14,20.0,9,1,False,False
298,William Barrett,M,38,USA,2020-11-07,Gold,38,True,192.1738368627308,0.4754871761535529,1191.91,6,24.41,24.0,6,0,False,False
299,Keith Jennings,M,23,EU,2023-11-15,Bronze,1,False,123.25634640225113,0.4797333632865204,372.75,6,7.94,18.0,4,0,False,False
300,Amber Obrien,F,19,USA,2020-12-18,Silver,36,False,148.07639104148967,0.5249241322537687,643.07,6,17.23,18.0,5,0,False,False
301,Tanner Mitchell DDS,F,19,USA,2023-11-09,Silver,1,False,141.17565608590698,0.5541528931925906,513.15,13,12.47,39.0,14,0,False,False
302,Heather Fields,F,39,EU,2020-07-28,Silver,41,False,140.77748078501685,0.4324594068022599,504.09000000000003,12,5.0,36.0,8,1,False,False
303,Megan Le,M,34,EU,2022-11-07,Silver,14,False,217.247488436516,0.4642211348338255,524.23,7,16.83,14.0,6,0,False,False
304,Sara Fuller,Other,40,EU,2020-02-01,Bronze,47,True,112.16844352339486,0.5171533474233551,746.5,3,16.26,9.0,3,1,False,False
305,Maria Parker,M,39,Asia,2021-09-13,Bronze,28,True,68.19988116500582,0.0564253811039228,340.26,2,20.78,6.0,1,0,False,False
306,Kevin Oconnor,F,28,Other,2021-12-04,Gold,25,True,178.2741752963464,0.5829499585676756,796.75,3,25.62,9.0,3,0,False,False
307,Edward Burgess,F,32,EU,2019-06-02,Gold,55,False,183.9673103279724,0.3569421401417982,1020.59,9,22.22,18.0,11,0,False,False
308,Carlos Ryan,M,27,USA,2021-01-10,Bronze,36,True,85.57585864943913,0.4566409884889469,222.25,5,17.31,20.0,3,0,False,False
309,Kiara Mcintyre,F,30,Asia,2021-11-05,Silver,26,True,151.930699483197,0.3983955758382649,768.07,6,18.86,24.0,7,0,False,False
310,Dawn Summers,M,23,USA,2023-07-25,Gold,5,False,177.04423219083276,0.6122741288239395,565.91,16,12.15,32.0,17,0,False,False
311,Dr. Paul Morgan,F,36,EU,2022-08-03,Silver,17,False,134.61739266106247,0.6537090208864602,513.13,7,24.88,28.0,8,0,False,False
312,Victor Taylor,M,43,USA,2022-11-05,Silver,14,False,154.6055617087718,0.4831534739509824,1238.07,10,20.99,30.0,9,0,False,False
313,Shannon Ramsey,F,24,USA,2023-11-11,Bronze,1,False,69.1855562458781,0.4850935481129058,296.24,5,8.91,20.0,4,0,False,False
314,Tracy Ballard,M,45,Other,2021-03-26,Silver,33,True,85.46786552041297,0.4941642298568536,546.63,17,18.72,51.0,14,1,False,False
315,Richard Smith,F,34,Asia,2020-11-18,Silver,37,True,187.2846569319713,0.4976426432130912,976.83,11,10.82,33.0,13,0,False,False
316,Jordan Chambers,F,35,EU,2023-03-20,Silver,9,False,175.11686102829643,0.6501509347943677,511.58,9,23.48,36.0,10,1,False,False
317,Lauren Carson,M,18,EU,2022-12-02,Silver,13,False,161.06676864784328,0.9515614290079184,460.70000000000005,11,13.01,33.0,11,0,False,False
318,Ashley Hall,M,18,USA,2019-06-24,Bronze,55,True,106.093367093015,0.4742049010620814,842.39,11,15.82,44.0,12,0,False,False
319,Stephen Hoffman,F,34,USA,2022-08-23,Platinum,16,False,288.64484591664024,0.5852733669316748,1081.36,18,27.91,54.0,18,0,False,False
320,Connie Brown,M,40,USA,2020-05-16,Silver,44,False,240.478986607453,0.3729880435647145,564.48,12,24.43,48.0,14,0,False,False
321,Susan Turner,F,26,EU,2022-10-23,Silver,14,False,155.7886340708221,0.3867105517184087,820.8199999999999,7,14.59,21.0,8,1,False,False
322,Charles Shah,M,49,Asia,2023-02-23,Gold,10,False,304.32385791582146,0.3469631353665995,467.02,16,23.62,64.0,14,1,False,False
323,Johnathan Davis,F,40,EU,2019-12-25,Gold,48,False,282.5122928555912,0.7009192424781181,805.36,12,4.0,48.0,10,1,False,False
324,Brandy Chavez,M,23,USA,2022-06-18,Gold,18,False,218.46602160238572,0.6055364819281193,352.56,7,19.49,14.0,5,0,False,False
325,Natalie Bautista,M,33,Other,2023-09-06,Silver,3,False,143.70033374530527,0.4422675462256019,420.39,7,17.39,28.0,5,0,False,False
326,Patrick Moore,M,57,Asia,2023-12-15,Silver,0,False,150.48034332716003,0.5319396848879466,559.84,4,7.13,8.0,4,1,False,False
327,Brett Burns,M,20,EU,2023-01-12,Bronze,11,False,91.98345783325853,0.6146726183051234,431.44,2,19.7,4.0,2,0,False,False
328,Trevor Johnson,M,38,EU,2019-08-04,Bronze,53,False,109.22003844995795,0.6794004888358047,200.01,8,18.18,32.0,6,0,False,False
329,Jeremy Sampson,F,29,EU,2023-11-12,Silver,1,False,170.21384443687808,0.561275632639312,1101.6200000000001,6,11.56,18.0,5,1,False,False
330,Ariana Jennings,F,40,USA,2019-12-26,Silver,48,True,113.27432967223372,0.5137934837892308,505.12,7,12.04,14.0,5,1,False,False
331,Vanessa Howard,F,45,USA,2020-11-11,Bronze,38,True,152.28932632329935,0.6978476310473948,366.2,5,17.63,20.0,4,1,False,False
332,Colton Martinez,F,29,Asia,2020-04-22,Gold,44,True,168.7606989954956,0.334475918725488,744.5699999999999,6,15.83,18.0,7,0,False,False
333,Jordan Bates,M,44,USA,2020-12-09,Silver,37,True,69.4103974084802,0.2117233089290118,805.6,5,28.23,20.0,5,0,False,False
334,Linda Smith,F,55,USA,2023-10-27,Silver,2,False,147.5460666875786,0.6884292823974476,701.6800000000001,7,16.21,21.0,5,0,False,False
335,Dana Martinez,M,33,USA,2019-03-01,Bronze,58,True,77.03118576297437,0.4326138922166091,378.13,4,15.74,8.0,3,1,False,False
336,Andrea Hubbard,F,40,USA,2020-09-18,Bronze,40,True,98.93143816410472,0.7005461109801903,327.5,4,19.96,12.0,3,0,False,False
337,Daniel Kane,M,27,Asia,2021-11-06,Gold,26,True,202.83700545523357,0.787925139717353,438.95,15,11.19,30.0,15,0,False,False
338,Charles Lester,M,33,Asia,2020-09-12,Bronze,40,True,108.90562963036967,0.7780872497731096,630.7,2,12.72,4.0,1,1,False,False
339,Scott Thomas,M,31,EU,2023-11-28,Silver,1,False,180.1756483744932,0.0481790406224095,692.13,5,14.58,20.0,5,1,False,False
340,David Thompson,F,40,USA,2021-09-23,Silver,27,True,119.7757580633666,0.6201486585109526,590.82,8,23.01,24.0,8,0,False,False
341,Allison Smith,M,45,EU,2022-10-03,Silver,15,False,139.09992209800282,0.423662521216807,831.85,5,3.8,20.0,4,0,False,False
342,Cynthia Morris,F,31,EU,2021-05-01,Silver,32,True,170.3564021068958,0.4021397249419922,303.75,7,20.55,21.0,8,0,False,False
343,Anthony Harmon,M,48,USA,2022-10-07,Bronze,15,False,86.85173494267369,0.5557982664891261,276.3,6,14.5,24.0,4,1,False,False
344,Nichole Alvarez,F,48,EU,2021-05-28,Bronze,31,False,62.45208077071936,0.4060012823603177,334.65999999999997,1,23.17,4.0,1,0,False,False
345,Kayla Rodriguez,F,41,USA,2019-05-18,Silver,56,True,168.58180827876183,0.6123903667230974,332.85,7,9.93,14.0,5,0,False,False
346,Theresa Williams,M,27,EU,2021-06-12,Silver,31,True,133.0424003875373,0.6981994420877717,870.6999999999999,12,21.34,24.0,10,0,False,False
347,Sharon Boyd,M,26,EU,2020-01-22,Bronze,48,False,87.36375094428774,0.4696988453282125,422.94,5,18.75,10.0,6,1,False,False
348,Victor Brown,F,24,USA,2022-04-20,Bronze,20,False,102.40131896425852,0.5538431410231781,438.83,6,6.2,12.0,4,0,False,False
